iter,score_soxR,score_cpxR
14072,-16246.0,-4940.0
14073,-16872.0,-6229.0
14074,-16807.0,-4021.0
14075,-18102.0,-4627.0
14076,-10781.0,-4955.0
14077,-16200.0,-3824.0
14078,-13367.0,-6424.0
14079,-12132.0,-4709.0
14080,-14497.0,-5104.0
14081,-10421.0,-5847.0
14082,-18802.0,-4833.0
14083,-15710.0,-2182.0
14084,-14687.0,-5550.0
14085,-18345.0,-6654.0
14086,-11911.0,-4304.0
14087,-15813.0,-4894.0
14088,-13296.0,-3862.0
14089,-15399.0,-4087.0
14090,-12749.0,-4495.0
14091,-12815.0,-4033.0
14092,-14142.0,-5142.0
14093,-15093.0,-2997.0
14094,-15274.0,-6341.0
14095,-11429.0,-5543.0
14096,-15638.0,-1947.0
14097,-15526.0,-5278.0
14098,-17272.0,-5180.0
14099,-15559.0,-6075.0
14100,-17785.0,-4089.0
14101,-10221.0,-4865.0
14102,-13365.0,-3457.0
14103,-16705.0,-6639.0
14104,-11175.0,-4579.0
14105,-13835.0,-4356.0
14106,-10678.0,-6776.0
14107,-13149.0,-2819.0
14108,-15199.0,-5523.0
14109,-14119.0,-4075.0
14110,-15139.0,-1516.0
14111,-17381.0,-3291.0
14112,-10717.0,-5244.0
14113,-15936.0,-4444.0
14114,-17622.0,-4157.0
14115,-14040.0,-1371.0
14116,-14127.0,-5339.0
14117,-15065.0,-3448.0
14118,-9711.0,-4477.0
14119,-16181.0,-2808.0
14120,-15169.0,-3531.0
14121,-13606.0,-5222.0
14122,-11641.0,-3458.0
14123,-10854.0,-4705.0
14124,-20368.0,-5028.0
14125,-14158.0,-4688.0
14126,-17622.0,-6079.0
14127,-16306.0,-4617.0
14128,-15698.0,-5086.0
14129,-13345.0,-4627.0
14130,-15619.0,-4567.0
14131,-11114.0,-2994.0
14132,-13340.0,-4256.0
14133,-16763.0,-5025.0
14134,-16837.0,-4258.0
14135,-15416.0,-3438.0
14136,-9536.0,-5201.0
14137,-10662.0,-2566.0
14138,-15580.0,-4067.0
14139,-8605.0,-4811.0
14140,-12935.0,-5019.0
14141,-17732.0,-4393.0
14142,-15648.0,-4821.0
14143,-12652.0,-3696.0
14144,-12855.0,-5577.0
14145,-15066.0,-5408.0
14146,-16524.0,-7017.0
14147,-14316.0,-3375.0
14148,-14795.0,-4898.0
14149,-10172.0,-4735.0
14150,-17500.0,-4322.0
14151,-16383.0,-2024.0
14152,-14075.0,-4338.0
14153,-11072.0,-5427.0
14154,-15666.0,-4191.0
14155,-17227.0,-4674.0
14156,-12156.0,-3650.0
14157,-11960.0,-4911.0
14158,-15523.0,-5308.0
14159,-15396.0,-4724.0
14160,-17629.0,-5898.0
14161,-13896.0,-4911.0
14162,-17647.0,-3309.0
14163,-11505.0,-4146.0
14164,-15374.0,-5448.0
14165,-19705.0,-5126.0
14166,-12759.0,-2011.0
14167,-15132.0,-4520.0
14168,-15443.0,-5927.0
14169,-15448.0,-3899.0
14170,-16762.0,-5082.0
14171,-15283.0,-4145.0
14172,-9690.0,-3671.0
14173,-17384.0,-3146.0
14174,-13557.0,-5306.0
14175,-14298.0,-2395.0
14176,-14100.0,-3335.0
14177,-12860.0,-4675.0
14178,-16871.0,-3686.0
14179,-16788.0,-4754.0
14180,-18663.0,-1678.0
14181,-17004.0,-3340.0
14182,-13933.0,-4346.0
14183,-16962.0,-3460.0
14184,-12997.0,-5634.0
14185,-16791.0,-4204.0
14186,-14658.0,-4402.0
14187,-12948.0,-3997.0
14188,-13869.0,-4101.0
14189,-13129.0,-1980.0
14190,-17035.0,-3932.0
14191,-13102.0,-3656.0
14192,-15354.0,-4814.0
14193,-15803.0,-5571.0
14194,-11686.0,-5147.0
14195,-16215.0,-4643.0
14196,-15000.0,-2556.0
14197,-14271.0,-3425.0
14198,-14256.0,-4676.0
14199,-16482.0,-2006.0
14200,-14599.0,-5285.0
14201,-17078.0,-5188.0
14202,-13167.0,-5051.0
14203,-16923.0,-6337.0
14204,-15233.0,-5324.0
14205,-15249.0,-4047.0
14206,-13507.0,-5568.0
14207,-13427.0,-3833.0
14208,-17620.0,-3976.0
14209,-15233.0,-5214.0
14210,-11248.0,-4420.0
14211,-14332.0,-4909.0
14212,-13521.0,-3754.0
14213,-16622.0,-3509.0
14214,-14928.0,-4048.0
14215,-15349.0,-3918.0
14216,-15835.0,-5923.0
14217,-9450.0,-5045.0
14218,-17621.0,-5918.0
14219,-12835.0,-3993.0
14220,-16821.0,-2652.0
14221,-12266.0,-3316.0
14222,-11163.0,-2009.0
14223,-8278.0,-3747.0
14224,-13241.0,-4886.0
14225,-14756.0,-4111.0
14226,-15417.0,-3591.0
14227,-15844.0,-4024.0
14228,-15191.0,-4821.0
14229,-14563.0,-3842.0
14230,-12924.0,-5120.0
14231,-11570.0,-5732.0
14232,-13033.0,-5938.0
14233,-16546.0,-4036.0
14234,-16739.0,-3438.0
14235,-10943.0,-2088.0
14236,-10889.0,-4887.0
14237,-15491.0,-4491.0
14238,-14166.0,-5085.0
14239,-11590.0,-2226.0
14240,-16754.0,-4608.0
14241,-10653.0,-5457.0
14242,-13415.0,-5612.0
14243,-14973.0,-4007.0
14244,-16970.0,-6705.0
14245,-14449.0,-2931.0
14246,-13616.0,-3926.0
14247,-15156.0,-5472.0
14248,-16911.0,-3561.0
14249,-15788.0,-4634.0
14250,-16588.0,-5839.0
14251,-15117.0,-5752.0
14252,-14215.0,-3731.0
14253,-16383.0,-4480.0
14254,-11667.0,-4666.0
14255,-12853.0,-4178.0
14256,-16712.0,-4254.0
14257,-9786.0,-3852.0
14258,-16773.0,-5105.0
14259,-14565.0,-3688.0
14260,-17873.0,-5948.0
14261,-14844.0,-3784.0
14262,-16921.0,-3728.0
14263,-12843.0,-5447.0
14264,-14168.0,-2393.0
14265,-16008.0,-5798.0
14266,-13546.0,-3009.0
14267,-14541.0,-5405.0
14268,-15362.0,-4137.0
14269,-14691.0,-5372.0
14270,-12944.0,-5336.0
14271,-13057.0,-4147.0
14272,-12837.0,-4141.0
14273,-12916.0,-4903.0
14274,-14938.0,-1800.0
14275,-17438.0,-5197.0
14276,-14614.0,-5185.0
14277,-15102.0,-4389.0
14278,-14787.0,-5230.0
14279,-17832.0,-2820.0
14280,-14060.0,-3986.0
14281,-12209.0,-3964.0
14282,-15532.0,-5148.0
14283,-14380.0,-4875.0
14284,-17861.0,-5086.0
14285,-17055.0,-7312.0
14286,-11892.0,-2932.0
14287,-13301.0,-4507.0
14288,-15384.0,-4638.0
14289,-13860.0,-3876.0
14290,-14207.0,-4644.0
14291,-11818.0,-5074.0
14292,-13216.0,-3636.0
14293,-15158.0,-3020.0
14294,-13058.0,-3638.0
14295,-15744.0,-1049.0
14296,-16240.0,-2222.0
14297,-9753.0,-1499.0
14298,-16475.0,-7289.0
14299,-10221.0,-5774.0
14300,-12447.0,-6475.0
14301,-12092.0,-3961.0
14302,-17144.0,-5248.0
14303,-14760.0,-3067.0
14304,-15797.0,-5361.0
14305,-12943.0,-5386.0
14306,-16330.0,-3543.0
14307,-15166.0,-6819.0
14308,-15274.0,-5060.0
14309,-14478.0,-5123.0
14310,-15063.0,-4018.0
14311,-13404.0,-2743.0
14312,-16230.0,-5265.0
14313,-14125.0,-2946.0
14314,-15396.0,-5018.0
14315,-13315.0,-4772.0
14316,-16191.0,-2772.0
14317,-10882.0,-3238.0
14318,-16957.0,-6102.0
14319,-17897.0,-5303.0
14320,-15437.0,-2448.0
14321,-11116.0,-3785.0
14322,-13894.0,-5403.0
14323,-14490.0,-5965.0
14324,-15563.0,-3379.0
14325,-17588.0,-3937.0
14326,-17046.0,-4845.0
14327,-15580.0,-3474.0
14328,-12778.0,-4587.0
14329,-20148.0,-3967.0
14330,-11722.0,-1835.0
14331,-9476.0,-3284.0
14332,-10992.0,-5987.0
14333,-15371.0,-5127.0
14334,-14770.0,-7019.0
14335,-17790.0,-4369.0
14336,-15115.0,-2302.0
14337,-11633.0,-5844.0
14338,-10393.0,-501.0
14339,-16651.0,-3839.0
14340,-15336.0,-4677.0
14341,-15545.0,-4942.0
14342,-15137.0,-3675.0
14343,-15480.0,-4176.0
14344,-16509.0,-4443.0
14345,-15016.0,-2275.0
14346,-15930.0,-4213.0
14347,-16563.0,-4222.0
14348,-12334.0,-3057.0
14349,-15795.0,-3113.0
14350,-11234.0,-3061.0
14351,-15512.0,-4467.0
14352,-12043.0,-5228.0
14353,-16570.0,-4520.0
14354,-16546.0,-3821.0
14355,-14614.0,-3196.0
14356,-13242.0,-6032.0
14357,-13114.0,-4453.0
14358,-14873.0,-6245.0
14359,-13192.0,-6040.0
14360,-15161.0,-4273.0
14361,-12725.0,-5579.0
14362,-16735.0,-4149.0
14363,-15306.0,-4492.0
14364,-14044.0,-5869.0
14365,-13979.0,-3124.0
14366,-13143.0,-6045.0
14367,-16068.0,-3455.0
14368,-10011.0,-2883.0
14369,-15599.0,-5609.0
14370,-18103.0,-5235.0
14371,-13459.0,-2951.0
14372,-14315.0,-5754.0
14373,-12851.0,-3818.0
14374,-12691.0,-3783.0
14375,-15473.0,-4983.0
14376,-16646.0,-4363.0
14377,-11544.0,-4370.0
14378,-17854.0,-4710.0
14379,-17861.0,-3240.0
14380,-9776.0,-5570.0
14381,-13735.0,-3560.0
14382,-14001.0,-5238.0
14383,-15180.0,-3639.0
14384,-13928.0,-5937.0
14385,-12166.0,-4638.0
14386,-18563.0,-5245.0
14387,-13864.0,-4567.0
14388,-16473.0,-5511.0
14389,-13073.0,-3940.0
14390,-15227.0,-5747.0
14391,-14278.0,-4381.0
14392,-6742.0,-2353.0
14393,-14185.0,-5108.0
14394,-16157.0,-4503.0
14395,-13865.0,-4577.0
14396,-15673.0,-3894.0
14397,-14681.0,-4012.0
14398,-11428.0,-5645.0
14399,-12983.0,-4215.0
14400,-15603.0,-4733.0
14401,-18195.0,-5496.0
14402,-13109.0,-5181.0
14403,-14424.0,-3344.0
14404,-13645.0,-4805.0
14405,-11139.0,-3571.0
14406,-14026.0,-4826.0
14407,-15372.0,-4065.0
14408,-14629.0,-2149.0
14409,-18219.0,-3806.0
14410,-18424.0,-4478.0
14411,-18002.0,-4158.0
14412,-12657.0,-2229.0
14413,-15566.0,-4991.0
14414,-15075.0,-4092.0
14415,-16608.0,-5116.0
14416,-15406.0,-2817.0
14417,-16681.0,-5711.0
14418,-14140.0,-4830.0
14419,-16837.0,-4343.0
14420,-15284.0,-2625.0
14421,-13267.0,-3065.0
14422,-14968.0,-5449.0
14423,-13017.0,-5842.0
14424,-15369.0,-5982.0
14425,-16195.0,-3182.0
14426,-18913.0,-3803.0
14427,-11534.0,-4310.0
14428,-15556.0,-4689.0
14429,-16637.0,-4996.0
14430,-15249.0,-3942.0
14431,-16340.0,-4764.0
14432,-13007.0,-4135.0
14433,-15109.0,-3335.0
14434,-17571.0,-6136.0
14435,-12257.0,-2261.0
14436,-15613.0,-2550.0
14437,-13266.0,-6446.0
14438,-12950.0,-5214.0
14439,-15301.0,-5225.0
14440,-12389.0,-2916.0
14441,-15688.0,-4439.0
14442,-15881.0,-4180.0
14443,-14164.0,-5806.0
14444,-13788.0,-4798.0
14445,-17227.0,-4034.0
14446,-13241.0,-2919.0
14447,-13714.0,-3322.0
14448,-15497.0,-3237.0
14449,-14058.0,-4247.0
14450,-16497.0,-2832.0
14451,-12989.0,-4789.0
14452,-15646.0,-6060.0
14453,-17240.0,-4031.0
14454,-15350.0,-3573.0
14455,-7712.0,-4736.0
14456,-13241.0,-3761.0
14457,-14531.0,-5333.0
14458,-15199.0,-2787.0
14459,-16119.0,-5035.0
14460,-15331.0,-4034.0
14461,-11994.0,-5905.0
14462,-15501.0,-6078.0
14463,-17508.0,-2914.0
14464,-11065.0,-3678.0
14465,-18811.0,-5009.0
14466,-14977.0,-3939.0
14467,-18671.0,-3640.0
14468,-11969.0,-5658.0
14469,-15090.0,-6052.0
14470,-11346.0,-4329.0
14471,-15031.0,-4199.0
14472,-11495.0,-5814.0
14473,-8472.0,-4286.0
14474,-11961.0,-5149.0
14475,-13251.0,-4327.0
14476,-13686.0,-2638.0
14477,-14911.0,-2491.0
14478,-13084.0,-4555.0
14479,-16764.0,-3533.0
14480,-18342.0,-6006.0
14481,-12796.0,-2551.0
14482,-16595.0,-2578.0
14483,-13981.0,-4380.0
14484,-15579.0,-5075.0
14485,-14573.0,-5133.0
14486,-14142.0,-5259.0
14487,-17582.0,-5198.0
14488,-16257.0,-4209.0
14489,-15871.0,-4797.0
14490,-13869.0,-4657.0
14491,-12163.0,-6132.0
14492,-13961.0,-1838.0
14493,-17374.0,-5546.0
14494,-13854.0,-4563.0
14495,-18531.0,-3391.0
14496,-14975.0,-4228.0
14497,-15904.0,-5235.0
14498,-12755.0,-6029.0
14499,-15379.0,-3737.0
14500,-15571.0,-4906.0
14501,-17167.0,-5147.0
14502,-14083.0,-5190.0
14503,-14258.0,-4402.0
14504,-18571.0,-4638.0
14505,-15048.0,-4122.0
14506,-15506.0,-4411.0
14507,-15233.0,-4281.0
14508,-14680.0,-5098.0
14509,-16278.0,-2338.0
14510,-14541.0,-5487.0
14511,-12943.0,-5790.0
14512,-15252.0,-5706.0
14513,-16812.0,-5340.0
14514,-12926.0,-3677.0
14515,-16298.0,-4598.0
14516,-16689.0,-4101.0
14517,-13986.0,-2220.0
14518,-13191.0,-5012.0
14519,-15184.0,-4314.0
14520,-15613.0,-4454.0
14521,-16458.0,-4056.0
14522,-9924.0,-1462.0
14523,-15656.0,-2774.0
14524,-13090.0,-4259.0
14525,-17551.0,-4550.0
14526,-15083.0,-3476.0
14527,-15352.0,-4347.0
14528,-18462.0,-6080.0
14529,-15372.0,-5454.0
14530,-15796.0,-2730.0
14531,-14124.0,-3736.0
14532,-15715.0,-2605.0
14533,-13572.0,-3705.0
14534,-13732.0,-4769.0
14535,-16442.0,-5698.0
14536,-17747.0,-4114.0
14537,-13459.0,-5227.0
14538,-12767.0,-4153.0
14539,-13313.0,-2899.0
14540,-14406.0,-3622.0
14541,-16239.0,-3692.0
14542,-11102.0,-3673.0
14543,-14663.0,-5858.0
14544,-11766.0,-3938.0
14545,-14124.0,-5467.0
14546,-16803.0,-5115.0
14547,-16166.0,-5727.0
14548,-9423.0,-3898.0
14549,-15514.0,-4330.0
14550,-12779.0,-5152.0
14551,-13949.0,-2490.0
14552,-12290.0,-4537.0
14553,-11507.0,-3292.0
14554,-16597.0,-5029.0
14555,-13324.0,-3049.0
14556,-16322.0,-5620.0
14557,-14514.0,-3715.0
14558,-17735.0,-3913.0
14559,-11912.0,-3210.0
14560,-12993.0,-1764.0
14561,-16328.0,-3644.0
14562,-14596.0,-3893.0
14563,-17563.0,-6662.0
14564,-12568.0,-5729.0
14565,-12081.0,-3300.0
14566,-13206.0,-5039.0
14567,-14464.0,-3922.0
14568,-17654.0,-5167.0
14569,-15532.0,-2999.0
14570,-14607.0,-2569.0
14571,-10318.0,-1354.0
14572,-16210.0,-5149.0
14573,-14488.0,-3635.0
14574,-16490.0,-5451.0
14575,-14552.0,-3254.0
14576,-15487.0,-4466.0
14577,-15381.0,-3755.0
14578,-14359.0,-3873.0
14579,-14891.0,-6293.0
14580,-14475.0,-5708.0
14581,-11875.0,-3662.0
14582,-13201.0,-3960.0
14583,-18317.0,-3964.0
14584,-18437.0,-5639.0
14585,-16249.0,-5118.0
14586,-17500.0,-2796.0
14587,-14310.0,-5793.0
14588,-15002.0,-4088.0
14589,-11175.0,-4074.0
14590,-12786.0,-3160.0
14591,-14207.0,-4227.0
14592,-14659.0,-6269.0
14593,-14149.0,-3916.0
14594,-15846.0,-5836.0
14595,-17765.0,-5603.0
14596,-12700.0,-5150.0
14597,-11534.0,-4329.0
14598,-17331.0,-3705.0
14599,-12492.0,-4160.0
14600,-10477.0,-4496.0
14601,-16274.0,-4459.0
14602,-13464.0,-2066.0
14603,-11771.0,-3415.0
14604,-13176.0,-6313.0
14605,-13701.0,-4214.0
14606,-17040.0,-6668.0
14607,-15980.0,-5603.0
14608,-16803.0,-4297.0
14609,-10970.0,-6059.0
14610,-10323.0,-3518.0
14611,-11485.0,-4611.0
14612,-15504.0,-5166.0
14613,-10870.0,-4926.0
14614,-11638.0,-5204.0
14615,-13933.0,-3347.0
14616,-15638.0,-3479.0
14617,-11259.0,-4533.0
14618,-19929.0,-5539.0
14619,-15769.0,-4097.0
14620,-15872.0,-2964.0
14621,-15026.0,-3288.0
14622,-14140.0,-4592.0
14623,-11984.0,-763.0
14624,-15331.0,-5791.0
14625,-17631.0,-4959.0
14626,-14814.0,-3593.0
14627,-15229.0,-2850.0
14628,-14415.0,-4620.0
14629,-16313.0,-4383.0
14630,-15225.0,-5275.0
14631,-14360.0,-4094.0
14632,-12590.0,-3351.0
14633,-19970.0,-3742.0
14634,-15308.0,-1396.0
14635,-16124.0,-3586.0
14636,-12586.0,-6150.0
14637,-11813.0,-4344.0
14638,-16490.0,-2969.0
14639,-13207.0,-4055.0
14640,-10269.0,-4375.0
14641,-13265.0,-5430.0
14642,-15769.0,-4501.0
14643,-15688.0,-5558.0
14644,-15370.0,-5708.0
14645,-14347.0,-4154.0
14646,-15039.0,-6188.0
14647,-9254.0,-4671.0
14648,-16787.0,-4225.0
14649,-13046.0,-3160.0
14650,-14320.0,-4033.0
14651,-13562.0,-3965.0
14652,-17572.0,-994.0
14653,-11249.0,-4658.0
14654,-16675.0,-4764.0
14655,-15401.0,-4466.0
14656,-16828.0,-3932.0
14657,-14290.0,-2920.0
14658,-13991.0,-5907.0
14659,-16811.0,-3385.0
14660,-15659.0,-4905.0
14661,-9329.0,-3174.0
14662,-13406.0,-3197.0
14663,-14172.0,-4094.0
14664,-14492.0,-4267.0
14665,-14480.0,-4687.0
14666,-10932.0,-3770.0
14667,-14292.0,-4913.0
14668,-14146.0,-3820.0
14669,-14414.0,-2803.0
14670,-14697.0,-3247.0
14671,-15322.0,-3927.0
14672,-15081.0,-5309.0
14673,-13640.0,-5661.0
14674,-15484.0,-4609.0
14675,-15588.0,-2919.0
14676,-11002.0,-4427.0
14677,-14261.0,-4371.0
14678,-12554.0,-5406.0
14679,-12817.0,-3174.0
14680,-14806.0,-5073.0
14681,-12902.0,-4483.0
14682,-11923.0,-3020.0
14683,-15416.0,-3760.0
14684,-11769.0,-5102.0
14685,-14644.0,-4813.0
14686,-17606.0,-5718.0
14687,-13026.0,-3967.0
14688,-17257.0,-4923.0
14689,-13921.0,-4398.0
14690,-14458.0,-5533.0
14691,-13334.0,-5641.0
14692,-18989.0,-3617.0
14693,-16896.0,-5330.0
14694,-10909.0,-5228.0
14695,-13231.0,-4220.0
14696,-15166.0,-5666.0
14697,-15762.0,-3707.0
14698,-13901.0,-3789.0
14699,-13063.0,-4370.0
14700,-15737.0,-3248.0
14701,-16102.0,-3263.0
14702,-12789.0,-3198.0
14703,-13957.0,-5426.0
14704,-13957.0,-4128.0
14705,-15156.0,-4592.0
14706,-18102.0,-4846.0
14707,-16473.0,-3736.0
14708,-15690.0,-5145.0
14709,-11517.0,-4092.0
14710,-11024.0,-2224.0
14711,-12870.0,-4415.0
14712,-10650.0,-3025.0
14713,-16613.0,-4839.0
14714,-15621.0,-3746.0
14715,-16589.0,-5143.0
14716,-9577.0,-3470.0
14717,-14046.0,-4219.0
14718,-18121.0,-5807.0
14719,-13688.0,-5390.0
14720,-12199.0,-3741.0
14721,-14249.0,-4646.0
14722,-14215.0,-4813.0
14723,-16521.0,-4237.0
14724,-16147.0,-4882.0
14725,-9719.0,-4231.0
14726,-14157.0,-3969.0
14727,-13903.0,-3662.0
14728,-13066.0,-4442.0
14729,-14455.0,-5954.0
14730,-14348.0,-4760.0
14731,-13222.0,-4058.0
14732,-16629.0,-3984.0
14733,-15318.0,-5495.0
14734,-14191.0,-3673.0
14735,-14911.0,-5679.0
14736,-17896.0,-2856.0
14737,-16489.0,-6192.0
14738,-16505.0,-3897.0
14739,-14440.0,-2309.0
14740,-16806.0,-4529.0
14741,-16358.0,-4619.0
14742,-15350.0,-4736.0
14743,-15046.0,-2991.0
14744,-15467.0,-4428.0
14745,-14975.0,-5129.0
14746,-14693.0,-5229.0
14747,-16698.0,-3380.0
14748,-11764.0,-4912.0
14749,-10387.0,-1871.0
14750,-15205.0,-2576.0
14751,-13811.0,-5029.0
14752,-15666.0,-5949.0
14753,-15155.0,-4702.0
14754,-16622.0,-5604.0
14755,-11860.0,-4164.0
14756,-15820.0,-4224.0
14757,-14219.0,-7508.0
14758,-16325.0,-5457.0
14759,-16624.0,-4081.0
14760,-13907.0,-4527.0
14761,-15605.0,-4718.0
14762,-14115.0,-3639.0
14763,-17679.0,-5764.0
14764,-15543.0,-4360.0
14765,-15445.0,-3685.0
14766,-16497.0,-4517.0
14767,-15507.0,-6708.0
14768,-15396.0,-3823.0
14769,-13927.0,-5637.0
14770,-16490.0,-2728.0
14771,-10450.0,-2770.0
14772,-12892.0,-6091.0
14773,-12494.0,-6083.0
14774,-14317.0,-3900.0
14775,-11974.0,-3394.0
14776,-9693.0,-4284.0
14777,-14653.0,-2545.0
14778,-17849.0,-4715.0
14779,-15374.0,-5132.0
14780,-15215.0,-3858.0
14781,-16323.0,-4449.0
14782,-17848.0,-2829.0
14783,-15765.0,-4730.0
14784,-14384.0,-6351.0
14785,-13406.0,-4693.0
14786,-12860.0,-2973.0
14787,-13036.0,-3484.0
14788,-12447.0,-4303.0
14789,-13235.0,-2734.0
14790,-13276.0,-5702.0
14791,-12868.0,-5710.0
14792,-16794.0,-3836.0
14793,-17410.0,-4472.0
14794,-15406.0,-4662.0
14795,-15565.0,-5828.0
14796,-15225.0,-3967.0
14797,-15661.0,-4012.0
14798,-14514.0,-3183.0
14799,-14176.0,-5866.0
14800,-14556.0,-5059.0
14801,-14490.0,-4397.0
14802,-17813.0,-5149.0
14803,-15440.0,-2997.0
14804,-16309.0,-5193.0
14805,-14040.0,-5123.0
14806,-7215.0,-3284.0
14807,-11024.0,-4938.0
14808,-16607.0,-3717.0
14809,-14259.0,-4857.0
14810,-16161.0,-3192.0
14811,-16349.0,-5820.0
14812,-15049.0,-5142.0
14813,-16029.0,-4629.0
14814,-15506.0,-2994.0
14815,-15597.0,-5385.0
14816,-11916.0,-1819.0
14817,-14215.0,-2254.0
14818,-14489.0,-4938.0
14819,-14342.0,-6076.0
14820,-14919.0,-5938.0
14821,-16115.0,-3834.0
14822,-10958.0,-3960.0
14823,-14198.0,-4944.0
14824,-13384.0,-1437.0
14825,-19656.0,-3588.0
14826,-13844.0,-3773.0
14827,-13957.0,-4147.0
14828,-10838.0,-3356.0
14829,-16639.0,-3581.0
14830,-14415.0,-4784.0
14831,-12850.0,-2110.0
14832,-10985.0,-6125.0
14833,-13242.0,-3254.0
14834,-18538.0,-3298.0
14835,-17272.0,-4713.0
14836,-11843.0,-4640.0
14837,-13992.0,-3245.0
14838,-16556.0,-3521.0
14839,-14943.0,-1954.0
14840,-17095.0,-5658.0
14841,-13195.0,-4110.0
14842,-8802.0,-4603.0
14843,-11668.0,-5150.0
14844,-18318.0,-3830.0
14845,-14095.0,-4251.0
14846,-15102.0,-3192.0
14847,-15579.0,-6965.0
14848,-15722.0,-583.0
14849,-11517.0,-4029.0
14850,-14563.0,-1898.0
14851,-14697.0,-4928.0
14852,-15732.0,-3015.0
14853,-13112.0,-5227.0
14854,-16392.0,-4109.0
14855,-18002.0,-4628.0
14856,-13184.0,-1725.0
14857,-15127.0,-2914.0
14858,-16739.0,-4579.0
14859,-15827.0,-3305.0
14860,-15431.0,-3124.0
14861,-11472.0,-4908.0
14862,-15259.0,-752.0
14863,-19502.0,-4912.0
14864,-13118.0,-5516.0
14865,-13083.0,-2691.0
14866,-14968.0,-4519.0
14867,-14497.0,-4195.0
14868,-14945.0,-3883.0
14869,-15722.0,-2794.0
14870,-18979.0,-4442.0
14871,-11825.0,-5476.0
14872,-13882.0,-5418.0
14873,-16796.0,-4030.0
14874,-11541.0,-5166.0
14875,-15175.0,-5820.0
14876,-16945.0,-3179.0
14877,-16768.0,-5335.0
14878,-14621.0,-4338.0
14879,-13173.0,-3533.0
14880,-16029.0,-5398.0
14881,-15332.0,-2597.0
14882,-11869.0,-3334.0
14883,-16590.0,-4049.0
14884,-15389.0,-4140.0
14885,-13842.0,-5211.0
14886,-9887.0,-6290.0
14887,-14010.0,-6365.0
14888,-14208.0,-5440.0
14889,-12149.0,-4168.0
14890,-15614.0,-5240.0
14891,-15564.0,-5944.0
14892,-16298.0,-3853.0
14893,-17869.0,-4255.0
14894,-18572.0,-4945.0
14895,-14109.0,-3249.0
14896,-14123.0,-3327.0
14897,-17227.0,-3083.0
14898,-11941.0,-4129.0
14899,-11485.0,-3126.0
14900,-13869.0,-5464.0
14901,-13995.0,-5918.0
14902,-13508.0,-3793.0
14903,-10941.0,-4878.0
14904,-7551.0,-3728.0
14905,-15615.0,-3324.0
14906,-16230.0,-5104.0
14907,-16448.0,-4441.0
14908,-13192.0,-4747.0
14909,-15444.0,-2892.0
14910,-17867.0,-4050.0
14911,-12861.0,-4168.0
14912,-14796.0,-4812.0
14913,-14926.0,-3973.0
14914,-16448.0,-5291.0
14915,-14021.0,-4314.0
14916,-15243.0,-6585.0
14917,-17670.0,-5412.0
14918,-14293.0,-2907.0
14919,-11097.0,-4444.0
14920,-13308.0,-4350.0
14921,-15688.0,-4568.0
14922,-15746.0,-4668.0
14923,-12902.0,-4544.0
14924,-9402.0,-5194.0
14925,-16174.0,-4085.0
14926,-12117.0,-1762.0
14927,-15210.0,-3876.0
14928,-17022.0,-4970.0
14929,-14098.0,-2689.0
14930,-17701.0,-3075.0
14931,-16529.0,-6189.0
14932,-12529.0,-6291.0
14933,-13157.0,-5876.0
14934,-16884.0,-4649.0
14935,-12023.0,-3818.0
14936,-17423.0,-4498.0
14937,-13327.0,-5226.0
14938,-14147.0,-4297.0
14939,-13867.0,-5051.0
14940,-16911.0,-4183.0
14941,-15832.0,-2960.0
14942,-15026.0,-4829.0
14943,-13060.0,-4130.0
14944,-12652.0,-4336.0
14945,-14313.0,-3229.0
14946,-15361.0,-3870.0
14947,-17583.0,-4086.0
14948,-13498.0,-2697.0
14949,-13801.0,-5149.0
14950,-16300.0,-5636.0
14951,-13109.0,-3685.0
14952,-14770.0,-4921.0
14953,-15445.0,-4124.0
14954,-12440.0,-2833.0
14955,-14264.0,-2668.0
14956,-14523.0,-5090.0
14957,-13065.0,-5765.0
14958,-14605.0,-3651.0
14959,-15632.0,-3143.0
14960,-14979.0,-4929.0
14961,-13056.0,-4478.0
14962,-15301.0,-3509.0
14963,-10818.0,-2810.0
14964,-15375.0,-4504.0
14965,-14168.0,-3566.0
14966,-16654.0,-5113.0
14967,-14197.0,-5509.0
14968,-14093.0,-4437.0
14969,-13298.0,-5711.0
14970,-15041.0,-2024.0
14971,-14869.0,-3054.0
14972,-16343.0,-1663.0
14973,-15549.0,-4539.0
14974,-15122.0,-4454.0
14975,-13933.0,-3772.0
14976,-15457.0,-3984.0
14977,-15977.0,-4521.0
14978,-12251.0,-5454.0
14979,-16083.0,-3321.0
14980,-13655.0,-4371.0
14981,-13301.0,-4772.0
14982,-14575.0,-4954.0
14983,-15622.0,-2956.0
14984,-10801.0,-5756.0
14985,-16321.0,-4431.0
14986,-13222.0,-4577.0
14987,-14280.0,-1096.0
14988,-15678.0,-3250.0
14989,-14624.0,-4914.0
14990,-14278.0,-3427.0
14991,-16671.0,-4427.0
14992,-13422.0,-5706.0
14993,-15920.0,-6995.0
14994,-17898.0,-4872.0
14995,-13265.0,-1756.0
14996,-13256.0,-4690.0
14997,-15039.0,-321.0
14998,-10801.0,-4992.0
14999,-15690.0,-3791.0
15000,-16828.0,-3399.0
15001,-16306.0,-4468.0
15002,-16725.0,-4332.0
15003,-13992.0,-4867.0
